Lemma,Galtung Criteria,Classes
"['israel', 'policy', 'holding', 'slain', 'palestinian', 'body', 'seek', 'punish', 'family', 'engaged', 'resistance', 'activity', 'doesnt', 'matter', 'people', 'family', 'still', 'right', 'give', 'burial']",3,0
"['never', 'imagined', 'would', 'one', 'day', 'convey', 'news', 'loved', 'one', 'killing']",3,0
"['gazans', 'living', 'inhumane', 'condition', 'nine', 'year', 'limited', 'access', 'water', 'electricity', 'food', 'health', 'facility', 'long', 'humanitarian', 'plight', 'israel', 'wrongdoing', 'palestine', 'go', 'event', 'like', 'continue', 'organised', 'increasingly', 'stronger', 'way']",3,0
"['three', 'medic', 'return', 'beirut', 'recall', 'event', 'saw', 'gaza', 'hospital', 'sabra', 'shatila', 'massacre']",3,0
"['one', 'point', '500', 'case', 'arrive', 'way', 'hospital', 'capacity', 'take']",3,0
"['egyptian', 'court', 'verdict', 'coup', 'people', 'pronounced', 'one', 'protest', 'sign', 'demonstration', 'brought', 'hundred', 'hamas', 'supporter', 'centre', 'gaza', 'city', 'green', 'flag', 'hamas', 'everywhere', 'along', 'sign', 'praising', 'hamas', 'armed', 'wing', 'alqassam', 'brigade']",3,0
"['gaza', 'strip', 'large', 'refugee', 'camp', 'siege', 'nothing', 'worth', 'selling', 'promoting', 'watching', 'naked', 'body', 'naked', 'foot', 'naked', 'truth', 'world', 'celebrates', 'cannes', 'obfuscates', 'gaza']",3,0
"['eating', 'meat', 'chicken', 'enough', 'vegetable', 'fruit', 'become', 'dream', 'ramadan']",3,0
"['war', 'cannot', 'create', 'anything', 'misery', 'weapon', 'bring', 'nothing', 'death', 'pope', 'francis']",3,0
"['unbelievable', 'sold', 'open', 'public', 'auction']",3,0
"['bid', 'bid', 'slave', 'auction', 'smuggler', 'sold', 'migrant', 'little', '400']",3,0
"['cnns', 'nima', 'elbagir', 'went', 'undercover', 'witness', 'human', 'slave', 'auction', 'libya', 'report', 'ignited', 'protest', 'international', 'condemnation', 'slavery']",3,0
"['world', 'heritage', 'site', 'guarded', 'volunteer', 'kalashnikov', 'libya', 'gained', 'foothold']",3,0
"['untold', 'story', 'making', 'breaking', 'libya', 'watch', 'lust', 'libya']",3,0
"['three', 'baby', 'among', '100', 'migrant', 'drowned', 'coast', 'libya', 'today', 'europe', 'hailed', 'new', 'migration', 'deal']",3,0
"['bid', 'bid', 'slave', 'auction', 'smuggler', 'sold', 'migrant', 'little', '400']",3,0
"['paris', 'terror', 'attack', 'survivor', 'say', 'cell', 'phone', 'blocked', 'shrapnel', 'blast', 'near', 'stade', 'de', 'france']",3,0
"['president', 'trump', 'long', 'history', 'minimizing', 'action', 'white', 'supremacist', 'member', 'far', 'right', 'nobody', 'forgotten', 'nobody', 'forgotten', 'said', 'deadly', 'white', 'supremacist', 'riot', 'charlottesville', 'cnns', 'lemon', 'reacts', 'president', 'trump', 'remark', 'terror', 'attack', 'new', 'zealand']",3,0
"['world', 'show', 'solidarity', 'london', 'terror', 'attack']",3,0
"['witness', 'aftermath', 'terror', 'attack', 'istanbul', 'airport', 'say', 'hid', 'men', 'restroom', 'easily', 'half', 'hour']",3,0
"['palestinian', 'show', 'support', 'vessel', 'attempting', 'break', 'israel', 'siege', 'gaza', 'picture']",3,0
"['dont', 'feel', 'safe', 'mosque', 'cant', 'feel', 'safe', 'anywhere', 'else', 'muslim', 'feel', 'london', 'latest', 'terror']",3,0
"['dog', 'girl', 'best', 'friend', 'rowan', 'witnessed', 'terror', 'attack', 'tunisia', '2015', '38', 'people', 'lost', 'life', 'ody', 'help', 'cope', 'panic', 'attack']",3,0
"['police', 'searching', 'french', 'national', 'xavier', 'thomas', 'missing', 'since', 'london', 'terror', 'attack', 'recovered', 'body', 'thames']",3,0
"['cnns', 'isa', 'soares', 'discus', 'shock', 'receiving', 'text', 'friend', 'hiding', 'bathroom', 'stall', 'terror', 'attack', 'london']",3,0
"['ivana', 'hoffmann', '19', 'year', 'old', 'said', 'battling', 'alongside', 'kurdish', 'militia']",3,0
"['exodus', 'come', 'russia', 'face', 'charge', 'air', 'strike', 'killed', 'dozen', 'civilian', 'across', 'idlib', 'province', 'including', 'area', 'near', 'hospital']",3,0
"['opinion', 'predicting', 'drought', 'severity', 'beyond', 'ethiopia', 'control', 'james', 'jeffrey', 'freelance', 'journalist', 'based', 'addis', 'ababa', 'writes', 'al', 'jazeera']",3,0
"['ta115a447he', 'muslim', 'ban', 'place', '90day', 'freeze', 'visa', 'traveller', 'syria', 'iran', 'somalia', 'sudan', 'libya', 'yemen', 'well', '120day', 'freeze', 'nation', 'refugee', 'programme']",3,0
"['tragic', 'story', 'palestinian', 'cameraman', 'khaled', 'hamad', 'one', 'mostwatched', 'video', '2016', 'khaled', 'recorded', '2014', 'israeli', 'assault', 'shujayea', 'gaza', 'including', 'final', 'moment', 'life']",3,0
"['nearly', 'one', 'million', 'palestinian', 'arrested', 'one', 'point', 'life', 'since', 'establishment', 'israel', 'subsequent', 'occupation', 'west', 'bank', 'gaza', 'strip', 'according', 'recent', 'figure', 'palestinian', 'prisoner', 'commission', '5700', 'palestinian', 'held', 'israeli', 'jail', '56', 'spent', '20', 'consecutive', 'year', 'behind', 'bar', '560', 'one', 'life', 'sentence']",3,0
"['least', '28', 'people', 'died', 'attack', 'tourist', 'hotel', 'tunisian', 'resort', 'sousse', 'live', 'update']",3,0
"['responsibility', 'syria', 'sayyida', 'zeinab', 'shrine', 'attack', 'claimed', 'islamic', 'state', 'iraq', 'levant', 'isil', 'group', 'via', 'social', 'medium']",3,0
"['everyone', 'celebrating', 'declaring', 'victory', 'bizarre', 'since', 'many', 'syrian', 'suffered', 'year', 'bombing', 'taken', 'place']",3,0
"['united', 'nation', 'nyc', 'moment', 'silence', 'commemorating', 'six', 'year', 'syrian', 'conflict', 'staffer', 'demanding', 'un', 'stop']",3,0
"['syrian', 'refugee', 'istanbul', 'august', '20', 'return', 'turkish', 'province', 'theyre', 'registered', 'unregistered', 'forced', 'return', 'syria', 'putting', 'livelihood', 'life', 'risk']",3,0
"['outside', 'israel', 'strongest', 'ally', 'consistent', 'ally', 'middle', 'east', 'kurdish', 'people', 'lost', 'iraq', 'veteran', 'rep', 'ruben', 'gallego', 'president', 'trump', 'decision', 'pull', 'u', 'force', 'northern', 'syria']",3,0
"['want', 'leave', 'governmentheld', 'area']",3,0
"['russia', 'decries', 'shelling', 'embassy', 'compound', 'syria']",3,0
"['breaknig', 'paris', 'terror', 'attack', 'suspect', 'salah', 'abdeslam', 'captured', 'alive', 'friday', 'belgian', 'counterterrorism', 'source', 'said']",3,0
"['watch', 'live', 'three', 'day', 'election', 'campaigning', 'go', 'aftermath', 'london', 'terror', 'attack', 'prime', 'minister', 'theresa', 'may', 'speaking']",3,0
"['still', 'big', 'nazi', 'presence', 'person', 'affected', 'rightwing', 'terror', 'cant', 'sleep', 'night', 'many', 'u', 'afraid']",3,0
"['heart', 'broken', 'mariam', 'ali', 'amals', 'mother']",3,0
"['highly', 'emotional', 'moment', 'congress', 'give', 'standing', 'ovation', 'carryn', 'owen', 'widow', 'navy', 'seal', 'ryan', 'owen', 'lasted', '90', 'second']",3,0
"['here', 'look', 'back', 'conflict', 'yemen', 'started']",3,0
"['yemen', 'nobel', 'laureate', 'say', 'saudi', 'crown', 'prince', 'destroying', 'country', 'call', 'donald', 'trump', 'stop', 'war']",3,0
"['saudi', 'crown', 'prince', 'drawn', 'angry', 'protest', 'call', 'arrest', 'role', 'devastating', 'war', 'yemen']",3,0
"['hate', 'sight', 'book', 'bag', 'become', 'frightening', 'memory']",3,0
"['many', 'child', 'soldier', 'aged', '14', '17']",3,0
"['son', 'becomes', 'child', 'soldier']",3,0
"['survivor', 'exhausted', 'shock', 'say', 'iom']",3,0
"['want', 'see', 'life', 'support', 'switched', 'cant', 'u', 'ban', 'visitor', 'yemen', 'family', 'say']",3,0
"['un', 'world', 'health', 'organization', 'also', 'warns', 'many', '300000', 'people', 'could', 'infected', 'end', 'august']",3,0
"['international', 'human', 'right', 'organisation', 'care', 'denounced', 'humanitarian', 'crisis', 'wartorn', 'yemen', 'also', 'suffering', 'cholera', 'epidemic', 'absolute', 'shame', 'humanity']",3,0
"['road', 'river', 'shihr', 'yemen', 'tropical', 'cyclone', 'chapala', 'bear', 'yemeni', 'mainland', 'bringing', 'hurricaneforce', 'wind', 'heavy', 'rain']",3,0
"['latest', 'gaza', 'death', 'toll', 'rise', '24', 'continued', 'israeli', 'air', 'raid', 'violent', 'assault', 'month']",3,0
"['opinion', 'could', 'possibly', 'go', 'wrong', 'trusting', 'disparate', 'rapidly', 'shifting', 'factional', 'often', 'divided', 'sometimes', 'sectarian', 'assortment', 'group', 'ground', 'critical', 'role', 'rachel', 'shabi', 'journalist', 'author', 'enemy', 'israel', 'jew', 'arab', 'land', 'writes', 'al', 'jazeera']",3,0
"['istanbul', 'ataturk', 'airport', 'memorial', 'victim', 'tuesday', 'terror', 'attack', 'set']",3,0
"['hell', 'done', 'deserve', 'pain', 'see', 'child', 'die', 'front', 'eye']",3,0
"['1001st', 'day', 'war', 'yemen', '13yearold', 'yemeni', 'girl', 'message', 'world']",3,0
"['really', 'like', 'yemen', 'saudiled', 'coalition', 'blocked', 'u', 'flying', 'journalist', 'managed', 'get', 'access', 'country', 'brink', 'famine', 'one', 'child', 'hour', 'dy', 'cholera', 'warning', 'report', 'includes', 'distressing', 'image', 'child']",3,0
"['yemen', 'last', 'remaining', 'jew', 'airlifted', 'israel', 'covert', 'operation', 'retrieved', 'wartorn', 'country']",3,0
"['wind', 'war', 'blowing', 'world', 'outdated', 'model', 'development', 'continues', 'produce', 'human', 'societal', 'environmental', 'decline']",3,0
"['unled', 'investigation', 'must', 'immediately', 'launched', 'uaes', 'party', 'role', 'setting', 'horrific', 'network', 'torture']",3,0
"['technical', 'mistake', 'behind', 'accident']",3,0
"['yemen', 'entering', 'fourth', 'year', 'war', 'end', 'sight', 'rare', 'glimpse', 'life', 'inside', 'country']",3,0
"['saudi', 'arabia', 'say', 'wont', 'allow', 'yemen', 'second', 'largest', 'city', 'fall', 'houthi', 'fighter']",3,0
"['alqaeda', 'arabian', 'peninsula', 'imposed', 'strict', 'version', 'islamic', 'law', 'executing', 'lashing', 'accuse', 'various', 'crime', 'among', 'homosexuality', 'sorcery']",3,0
"['child', 'completely', 'different', 'war', 'memory', 'war', 'mohammad', 'suffering', 'stay', 'rest', 'life']",3,0
"['paypal', 'doesnt', 'offer', 'service', 'palestinian', 'gaza', 'west', 'bank', 'yet', 'make', 'available', 'israeli', 'settler']",3,0
"['saving', 'gaza', 'grand', 'piano']",3,0
"['president', 'donald', 'j', 'trump', 'derides', 'mayor', 'sadiq', 'khan', 'pathetic', 'excuse', 'assure', 'londoner', 'remain', 'calm', 'following', 'terror', 'attack']",3,0
"['palestinian', 'gaza', 'already', 'made', 'choice', 'continue', 'fight', 'dignity', 'child', 'writes', 'haidar', 'eid', 'associate', 'professor', 'alaqsa', 'university', 'gaza']",3,0
"['want', 'freedom', 'shelling', 'want', 'freedom', 'bombardment', 'want', 'freedom', 'blockade']",3,0
"['normally', 'woman', 'undergo', 'csections', 'need', '12', '24', 'hour', 'recovery', 'time', 'discharge', 'three', 'hour']",4,0
"['un', 'agency', 'appeal', 'unhindered', 'access', '29', 'child', 'newborn', 'died', 'mainly', 'hypothermia', 'eight', 'week']",4,0
"['turkey', 'parliament', 'renews', 'bill', 'allowing', 'military', 'intervention', 'iraq', 'syria']",4,0
"['300', 'syrian', 'refugee', 'family', 'living', 'olive', 'grove', 'tiny', 'border', 'town', 'atmeh']",4,0
"['emotional', 'video', 'syria', 'show', 'two', 'boy', 'hugging', 'losing', 'brother', 'warning', 'graphic', 'content']",4,0
"['mass', 'expulsion', 'announced', 'europe', 'struggle', 'deal', 'crisis', 'seen', 'tensofthousands', 'refugee', 'arrive', 'greek', 'beach', 'passenger', 'mostly', 'fleeing', 'conflict', 'syria', 'iraq', 'afghanistan', 'undeterred', 'cold', 'wintry', 'condition', 'deadly', 'sea']",4,0
"['syria', 'overtook', 'afghanistan', 'become', 'world', 'biggest', 'source', 'refugee', 'last', 'year', 'number', 'people', 'forced', 'home', 'conflict', 'worldwide', 'rose', 'record', '595', 'million', 'united', 'nation', 'refugee', 'agency', 'said']",4,0
"['bbc', 'discovered', 'three', 'british', 'orphan', 'trapped', 'camp', 'family', 'syria', 'amira', 'heba', 'hamza', 'believed', 'london']",4,0
"['syrian', 'government', 'say', 'allow', 'aid', 'agency', 'deliver', 'supply', 'three', 'besieged', 'town', 'resident', 'starving', 'enough', 'meet', 'need', 'country', 'young', 'responsible', 'plight']",4,0
"['syrian', 'orphan', 'turkey', 'daily', 'fight', 'survival', 'real']",4,0
"['breaking', 'lebanese', 'army', 'detains', 'wife', 'son', 'isil', 'leader', 'abu', 'bakr', 'albaghdadi']",4,0
"['opinion', 'four', 'million', 'syrian', 'refugee', 'almost', 'half', 'largest', 'concentration', 'gone', 'turkey', 'addition', 'turkey', 'camp', 'zaatari', 'jordan', 'received', 'ten', 'thousand', 'syrian', 'refugee', 'also', 'syrian', 'refugee', 'scattered', 'throughout', 'arab', 'muslim', 'world', 'particularly', 'lebanon', 'one', 'glaring', 'case', 'muslim', 'country', 'heavily', 'involved', 'syria', 'yet', 'accept', 'single', 'syrian', 'refugee', 'islamic', 'republic', 'iran', 'hamid', 'dabashi', 'hagop', 'kevorkian', 'professor', 'iranian', 'study', 'comparative', 'literature', 'columbia', 'university', 'writes', 'al', 'jazeera']",4,0
"['united', 'nation', 'warning', 'drinking', 'water', 'remains', 'limited', 'medical', 'supply', 'urgently', 'needed', 'distribution', 'food', 'ration', 'split', 'half', 'aid', 'agency', 'appealing', 'access', 'treat', 'wounded']",4,0
"['would', 'go', 'three', 'day', 'without', 'food', 'would', 'go', 'gather', 'grass', 'boil', 'eat', 'people', 'still', 'starving', 'syria', 'madaya']",4,0
"['syrian', 'refugee', 'struggle', 'harsh', 'winter', 'approach']",4,0
"['syria', 'army', 'say', 'retaken', 'aleppo', 'bana', 'alabed', 'â', '7yearold', 'tweeted', 'warzone', 'â', 'say', 'one', 'day', 'shell', 'back']",4,0
"['omran', 'he', 'alive', 'wanted', 'know', 'cnn', 'anchor', 'kate', 'bolduan', 'get', 'emotional', 'reporting', 'heartbreaking', 'photo', 'aleppo', 'syria']",4,0
"['give', 'family', 'brother', '6yearold', 'boy', 'respect', 'president', 'obama', 'wrote', 'letter', 'offering', 'take', 'little', 'boy', 'syria']",4,0
"['theyre', 'saying', 'theyre', 'frightened', 'child', 'thousand', 'kurdish', 'civilian', 'fleeing', 'northern', 'syria', 'president', 'trump', 'ordered', 'u', 'soldier', 'withdraw', 'paving', 'way', 'turkish', 'military', 'offensive', 'region', 'kurd', 'main', 'ally', 'united', 'state', 'battle', 'isi', 'feel', 'abandoned', 'betrayed', 'northern', 'syria', 'amid', 'scene', 'chaos', 'family', 'bury', 'dead', 'flee', 'despite', 'knowing', 'safety', 'able', 'sleep']",4,0
"['alex', 'assali', 'became', 'refugee', 'twice', 'fleeing', 'assad', 'syria', 'later', 'fleeing', 'isil', 'libya', 'met', 'photo', 'feeding', 'homeless', 'berlin', 'went', 'viral', 'found', 'man', 'looking', 'love']",4,0
"['orphan', 'syria', 'make', 'plea', 'leave', 'aleppo']",4,0
"['nurse', 'seen', 'removing', 'infant', 'damaged', 'incubator', 'one', 'hospital', 'staff', 'using', 'cloth', 'protect', 'visibly', 'undernourished', 'baby']",4,0
"['â', 'œthe', 'world', 'watching', 'world', 'doesnâ', 'anythingâ', '7yearold', 'syrian', 'refugee', 'bana', 'alabed', 'make', 'passionate', 'plea', 'world', 'help', 'syria', 'child']",4,0
"['â', 'œis', 'way', 'liveâ', 'one', 'kurdish', 'refugee', 'say', 'sold', 'belonging', 'family', 'smuggled', 'northern', 'syria', 'iraq', 'wearing', 'clothes', 'back', 'thousand', 'kurd', 'continue', 'flee', 'syria', 'bardarash', 'one', 'northern', 'iraqâ', 'largest', 'refugee', 'camp', 'month', 'turkey', 'invaded', 'northern', 'syria', 'president', 'trump', 'ordered', 'u', 'troop', 'withdraw', 'region', 'minimal', 'supply', 'life', 'isnâ', 'easy', 'refugee', 'feel', 'persecuted', 'abandoned', 'many', 'fear', 'may', 'never', 'able', 'return', 'home']",4,0
"['host', '22', 'million', 'refugee', 'europe', 'whole', 'house', 'le', '250000', 'refugee', 'total', 'erdogan', 'said', 'european', 'union', 'official', 'hoping', 'convince', 'erdogan', 'shelter', 'syrian', 'refugee', 'return', 'aid']",4,0
"['sevenyearold', 'mustafa', 'left', 'orphaned', 'disabled', 'war', 'syria', 'keep', 'smiling', 'ðÿ', '']",4,0
"['syria', 'war', 'eye', 'child', 'hear', 'hope', 'fear', 'full', 'video']",4,0
"['without', 'access', 'safe', 'commercial', 'travel', 'yemeni', 'left', 'way', 'access', 'critical', 'medical', 'care', 'result', 'devastating', 'thousand', 'woman', 'men', 'child', 'could', 'saved', 'lost', 'life']",4,0
"['bana', 'alabed', '7yearold', 'syrian', 'girl', 'escaped', 'aleppo', 'hoping', 'president', 'donald', 'j', 'trump', 'something', 'child', 'syria']",4,0
"['war', 'syria', 'left', 'many', 'million', 'child', 'orphaned', 'met']",4,0
"['right', 'livelihood', 'award', 'foundation', 'cited', 'white', 'helmet', 'also', 'known', 'syria', 'civil', 'defence', 'outstanding', 'bravery', 'compassion', 'humanitarian', 'engagement', 'rescuing', 'civilian']",4,0
"['never', 'greater', 'need', 'tolerance', 'compassion', 'solidarity', 'people', 'lost', 'everything']",4,0
"['really', 'wanted', 'something', 'child', 'syria', 'trump', 'could', 'open', 'u', 'syrian', 'refugee', 'ibrahim', 'almarashi']",4,0
"['dear', 'donald', 'name', 'abdulazez', 'dukhan', '18', 'year', 'old', 'one', 'four', 'million', 'people', 'fled', 'syria']",4,0
"['video', 'ahmad', 'began', 'spread', 'throughout', 'social', 'medium', '2014', 'situation', 'remaining', 'palestinian', 'refugee', 'syria', 'yarmouk', 'continued', 'deteriorate', 'rapidly', 'video', 'depicted', 'surrounded', 'collapsed', 'home', 'rubblefilled', 'street', 'played', 'old', 'decrepit', 'piano']",4,0
"['cannot', 'one', 'breath', 'speak', 'protecting', 'syrian', 'baby', 'next', 'close', 'america', 'door']",4,0
"['traveling', 'syria', 'greece', 'adopted', 'family', '115yearold', 'refugee', 'one', 'last', 'wish']",4,0
"['â', 'œit', 'unbearable', 'situationâ', 'look', 'refugee', 'camp', 'northern', 'syria', 'suffering', 'winter']",4,0
"['obsession', 'islamic', 'state', 'iraq', 'levant', 'isil', 'irrational', 'fear', 'syrian', 'refugee', 'west', 'encourages', 'u', 'ignore', 'real', 'suffering', 'syrian', 'live', 'spectacular', 'exceptional', 'violence', 'surround']",4,0
"['inhabitant', 'besieged', 'eastern', 'aleppo', 'fewer', '10', 'day', 'receive', 'aid', 'face', 'starvation', 'death', 'lack', 'medical', 'supply']",4,0
"['whats', 'like', 'sixyearold', 'syrian', 'child', 'six', 'year', 'war', 'moustafas', 'heartbreaking', 'inspiring', 'story']",4,0
"['meet', 'arab', 'woman', 'fighting', 'isil', 'syria']",4,0
"['trump', 'willingness', 'accommodate', 'largescale', 'civilian', 'casualty', 'appreciating', 'beauty', 'chocolate', 'cake', 'matter', 'public', 'record', 'writes', 'hamid', 'dabashi']",4,0
"['body', 'hand', 'monster', 'syrian', 'woman', 'speak', 'abuse', 'endured', 'regime', 'soldier']",4,0
